ID,Schadensklasse,Mittelwert_x,Mittelwert_y,Mittelwert_z,Variance_x,Variance_y,Variance_z,Effektivwert_x,Effektivwert_y,Effektivwert_z,Standardabweichung_x,Standardabweichung_y,Standardabweichung_z,Woehlbung_x,Woehlbung_y,Woehlbung_z,Schiefe_x,Schiefe_y,Schiefe_z,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_y,Mittlere_Absolute_Abweichung_z,Zentrales_Moment_x,Zentrales_Moment_y,Zentrales_Moment_z,Median_x,Median_y,Median_z,Timestamp
97,0,576.0,-455.936,15628.5,5350430.0,123089000.0,25333300,2382.62,11098.4,16418.3,2311.94,11089.0,5030.7,-0.0598594,-0.899691,0.0479124,-0.124379,0.00503781,-0.145086,1820.67,9359.57,3979.55,0,0,0,512,-256,15616,1604490000
98,0,678.144,-364.288,15744.3,7268250.0,118720000.0,26754400,2778.64,10896.5,16571.3,2694.62,10890.4,5169.88,0.228305,-0.836094,0.32737,-0.044632,-0.025406,-0.259893,2120.4,9123.35,4027.65,0,0,0,768,-256,15872,1604490000
99,0,632.32,-672.0,15734.5,8529590.0,118230000.0,26064500,2986.79,10888.7,16541.3,2919.09,10867.9,5102.78,-0.174876,-0.86171,-0.196444,0.0485599,0.0537849,-0.0579362,2350.68,9088.13,4120.76,0,0,0,512,-768,15616,1604490000
100,0,622.848,-515.584,15831.8,5607460.0,107431000.0,24853800,2447.41,10372.5,16597.4,2366.82,10359.7,4982.87,-0.319127,-0.730304,0.181893,0.0601292,-0.0479959,-0.10088,1937.37,8560.25,3918.13,0,0,0,512,-256,15872,1604490000
101,1,597.248,-371.968,15594.2,3930460.0,128085000.0,32673100,2069.6,11317.9,16607.9,1981.55,11311.8,5713.18,0.0910861,-0.941909,1.27342,0.0600135,0.0128329,-0.554727,1554.69,9599.1,4435.9,0,0,0,640,-512,15616,1604490000
102,1,573.696,-188.672,15664.4,4488000.0,133810000.0,30731000,2193.77,11563.4,16615.5,2117.43,11561.8,5540.78,-0.0312576,-1.02954,-0.352142,0.115567,-0.024095,-0.0714523,1687.93,9808.67,4493.51,0,0,0,512,-512,15616,1604490000
103,1,542.208,-436.736,15620.9,7764480.0,143478000.0,30932200,2837.38,11980.2,16580.5,2785.09,11972.2,5558.9,0.171887,-1.13282,0.453722,-0.0118716,0.0415866,-0.326589,2212.81,10329.1,4331.32,0,0,0,512,-256,15616,1604490000
104,1,523.264,-555.264,15700.5,5890900.0,135388000.0,25031900,2481.7,11643.1,16477.6,2425.9,11629.8,5000.69,0.0347313,-1.11714,-0.172499,-0.0258154,0.0234816,-0.0368878,1931.36,10037.4,4014.73,0,0,0,512,-768,15360,1604490000
105,1,602.624,-246.272,15762.2,6731690.0,132953000.0,29835700,2662.35,11527.4,16680.9,2593.25,11524.8,5459.47,-0.0210108,-1.01564,0.249569,0.141711,-0.00494296,-0.327735,2058.19,9817.91,4340.34,0,0,0,512,-768,15872,1604490000
106,0,575.488,-435.456,15809.8,5836210.0,137031000.0,20986700,2482.25,11708.3,16459.5,2414.62,11700.2,4578.84,-0.103614,-1.14512,-0.132851,0.0327642,-0.0179662,-0.100677,1926.39,10116.4,3652.17,0,0,0,512,-384,15872,1604490000
107,0,514.816,-516.096,15642.9,6484910.0,119107000.0,27009400,2596.82,10920.4,16482.8,2545.27,10908.2,5194.45,-0.281388,-0.912796,0.0283415,0.0859556,0.0134535,-0.126954,2044.84,9236.01,4134.63,0,0,0,512,-384,15616,1604490000
108,0,548.096,-372.48,15748.6,4985270.0,127983000.0,24124200,2297.98,11313.4,16496.0,2231.66,11307.3,4909.18,0.1946,-1.05468,-0.180603,-0.00815577,0.0177,0.138735,1759.75,9685.71,3919.01,0,0,0,512,-256,15616,1604490000
109,0,611.584,-579.072,15751.7,8312620.0,102737000.0,20202200,2945.9,10147.4,16379.8,2881.72,10130.9,4492.44,-0.199787,-0.823828,0.737975,0.0467009,0.0719921,-0.198008,2306.48,8492.23,3418.2,0,0,0,512,-768,15872,1604490000
110,0,556.544,-254.72,15753.5,8067010.0,102198000.0,17386700,2892.87,10107.5,16295.4,2838.83,10104.2,4167.65,-0.0444094,-0.799137,0.190577,-0.0484672,-0.00619716,0.00757158,2274.88,8380.66,3290.03,0,0,0,768,0,15872,1604490000
111,0,598.528,-201.216,15815.7,7037330.0,92916500.0,19678600,2718.18,9636.6,16425.4,2651.47,9634.5,4433.84,0.227981,-0.408818,1.14136,-0.0346552,-0.0769835,-0.0742035,2111.85,7828.44,3365.15,0,0,0,512,0,15616,1604490000
112,0,647.936,-405.504,15776.0,4297240.0,75935800.0,16956300,2170.89,8719.19,16304.0,2071.94,8709.75,4115.75,0.060593,-0.448311,0.470544,0.027489,0.0174834,-0.092925,1646.78,7063.68,3221.95,0,0,0,768,-512,15616,1604490000
113,0,549.376,-410.368,15851.8,4630340.0,79523900.0,18720800,2219.8,8922.6,16431.1,2150.75,8913.16,4324.59,0.172422,-0.241614,0.392242,0.044179,-0.0268099,-0.00863635,1703.14,7110.08,3352.76,0,0,0,512,-768,15872,1604490000
114,0,634.368,-491.008,15765.0,4903430.0,89130900.0,17308000,2302.38,9448.96,16304.2,2213.26,9436.19,4158.21,0.182928,-0.471846,0.786532,-0.212555,0.0236857,0.217531,1734.39,7653.97,3166.89,0,0,0,768,-512,15616,1604490000
115,0,611.84,-518.144,15862.8,4037380.0,92922900.0,17906500,2099.45,9648.75,16417.0,2008.32,9634.83,4229.49,-0.0636574,-0.668,0.159043,-0.106575,0.0302674,-0.104921,1613.77,7989.42,3347.68,0,0,0,512,-256,16128,1604490000
116,0,550.144,-546.304,15868.7,4019330.0,87633900.0,17217600,2077.97,9372.55,16401.7,2003.82,9356.62,4147.33,-0.231827,-0.559544,0.179017,-0.0466191,-0.0216558,0.101586,1609.52,7641.94,3279.7,0,0,0,512,-512,15872,1604490000
117,0,614.656,-534.272,15732.0,4199830.0,119417000.0,21029000,2138.56,10935.4,16386.1,2048.32,10922.3,4583.44,0.0689184,-0.911522,0.27573,0.0216816,0.0208153,0.137954,1631.49,9210.38,3619.61,0,0,0,512,-512,15616,1604490000
118,0,619.264,-426.496,15868.9,4947640.0,115929000.0,20403700,2307.85,10770.1,16498.7,2223.22,10761.6,4514.78,-0.0413299,-0.881529,0.230138,0.0462998,-0.059553,0.114902,1773.13,9035.6,3556.34,0,0,0,768,-256,15616,1604490000
119,0,546.56,-377.856,15811.8,4188450.0,93395300.0,16429600,2117.31,9666.68,16322.6,2045.55,9659.29,4051.32,-0.12254,-0.64392,-0.107586,0.118414,-0.0154759,0.00405464,1648.02,7893.58,3208.39,0,0,0,512,0,15872,1604490000
120,0,464.128,-562.432,15831.6,6852090.0,86633100.0,19269800,2657.19,9320.02,16428.3,2616.34,9303.04,4387.54,-0.0533121,-0.404836,-0.00316789,0.0403789,-0.0818818,0.166502,2106.59,7581.72,3508.14,0,0,0,512,-256,15616,1604490000
121,0,585.984,-767.488,15852.8,6666400.0,104493000.0,19216600,2646.34,10245.9,16447.1,2580.65,10217.1,4381.49,0.0983378,-0.765483,0.174618,0.12115,0.0221134,-0.0128491,2052.33,8554.51,3440.28,0,0,0,512,-1280,15872,1604490000
122,0,674.56,-553.472,15817.0,7967040.0,91171100.0,20569600,2900.71,9559.62,16453.7,2821.18,9543.58,4533.1,-0.285457,-0.530087,0.477992,-0.100735,-0.00808139,-0.172918,2282.26,7820.27,3573.36,0,0,0,768,-256,15616,1604490000
123,0,600.064,-471.296,15816.2,7733360.0,93313500.0,21787900,2843.54,9666.56,16489.9,2779.5,9655.06,4665.42,-0.273383,-0.502089,0.542976,0.0263341,-0.0467496,-0.153856,2267.71,7850.94,3705.84,0,0,0,512,-256,15872,1604490000
124,0,507.648,-525.568,15722.5,8059990.0,94899400.0,22473900,2882.64,9750.94,16421.0,2837.59,9736.76,4738.29,-0.207616,-0.652141,0.306194,0.0476902,-0.0273324,-0.118789,2290.99,8090.61,3716.05,0,0,0,512,-512,15616,1604490000
125,0,668.928,-434.176,15733.0,7405850.0,88003300.0,20973400,2801.05,9386.37,16385.3,2720.01,9376.32,4577.38,-0.135699,-0.581324,-0.00492035,-0.0141782,-0.0811729,0.13202,2185.57,7661.3,3662.69,0,0,0,768,-256,15616,1604490000
126,0,586.24,-457.216,15725.3,9840630.0,88881000.0,21992500,3189.74,9434.04,16409.0,3135.41,9422.96,4687.27,-0.42927,-0.590512,-0.00946037,-0.0214908,-0.0506997,-0.0601588,2556.83,7680.04,3706.84,0,0,0,512,-512,15616,1604490000
127,0,665.088,-537.6,15876.9,6278100.0,66102900.0,21157200,2591.17,8144.07,16529.1,2504.36,8126.3,4597.4,0.620754,0.224171,0.435075,-0.256293,-0.125779,0.325923,1969.66,6275.23,3554.24,0,0,0,640,-128,15872,1604490000
128,0,650.752,-434.176,15906.8,7433990.0,78281000.0,23308600,2801.79,8853.88,16622.6,2725.17,8843.23,4825.48,0.184908,-0.0617951,-0.14247,-0.0288829,-0.0412502,-0.00754196,2172.29,7050.62,3844.65,0,0,0,768,-256,15872,1604490000
129,0,747.008,-380.416,15736.6,10206900.0,97366300.0,27815700,3279.44,9869.83,16596.0,3193.23,9862.5,5271.42,0.173797,-0.317714,0.519716,0.210947,-0.0708659,-0.0506865,2550.78,7956.85,4063.37,0,0,0,640,256,15616,1604490000
130,0,631.04,-468.224,15637.0,8295770.0,87010500.0,22497600,2947.15,9335.03,16339.8,2878.8,9323.28,4740.79,-0.147962,-0.491675,-0.104902,-0.0938682,-0.016089,-0.128121,2313.1,7581.09,3796.14,0,0,0,768,-256,15872,1604490000
131,0,681.472,-496.64,15912.4,10046300.0,99192100.0,19649700,3240.48,9966.93,16517.8,3168.01,9954.54,4430.58,-0.185235,-0.782452,0.206346,0.120387,0.044139,-0.0157203,2536.27,8254.14,3465.08,0,0,0,512,-640,15872,1604490000
132,0,639.232,-416.768,15602.2,9853360.0,90084900.0,21540400,3201.89,9495.71,16277.2,3137.44,9486.56,4638.84,0.128911,-0.394547,0.459814,0.183673,-0.0156355,0.0618341,2464.24,7648.7,3637.28,0,0,0,512,-512,15616,1604490000
133,0,632.576,-536.576,15808.8,8474620.0,103003000.0,24557600,2977.63,10158.1,16566.5,2909.66,10144.0,4953.08,-0.235275,-0.610424,0.260391,0.0372699,-0.0291289,-0.0442239,2360.93,8356.91,3852.64,0,0,0,768,-512,15872,1604490000
134,0,641.024,-463.616,15792.9,8184460.0,100583000.0,22278000,2930.39,10034.8,16482.5,2859.42,10024.1,4717.6,0.0842397,-0.601489,0.0888867,-0.289524,-0.0281938,0.235812,2258.65,8160.42,3706.96,0,0,0,768,-256,15360,1604490000
135,0,638.464,-475.648,15791.4,5603030.0,103013000.0,20674300,2450.52,10155.6,16432.3,2365.89,10144.5,4544.63,0.0245408,-0.7571,0.0493235,-0.0414121,-0.0275161,-0.0743229,1861.14,8424.81,3619.02,0,0,0,768,-256,15872,1604490000
136,0,599.04,-562.176,15833.3,10257500.0,101640000.0,22494400,3256.7,10092.3,16527.8,3201.13,10076.6,4740.46,0.0121343,-0.683874,-0.050411,0.159476,-0.0192174,0.0568049,2544.85,8372.41,3787.57,0,0,0,512,-256,15616,1604490000
137,0,600.32,-630.528,15710.7,5514990.0,105375000.0,20007000,2422.78,10279.5,16334.4,2347.23,10260.1,4470.68,-0.30902,-0.756012,0.225035,0.00496568,0.0144001,-0.058998,1921.0,8510.41,3519.0,0,0,0,512,-512,15872,1604490000
138,0,534.272,-387.072,15743.5,8018580.0,107131000.0,21316600,2880.28,10352.5,16405.9,2830.29,10345.3,4614.68,-0.45439,-0.732881,0.535833,0.0271916,0.0343116,0.0374996,2291.86,8606.13,3543.8,0,0,0,512,-768,15616,1604490000
139,0,599.04,-332.8,15747.1,4940750.0,113979000.0,17030400,2301.01,10675.9,16278.3,2221.67,10670.7,4124.73,0.432472,-0.974613,0.0630953,-0.0985576,-0.00906872,0.0766,1722.92,9032.86,3312.13,0,0,0,512,-128,15744,1604490000
140,0,670.208,-435.712,15794.9,5911100.0,117575000.0,23153500,2520.79,10846.5,16510.9,2430.06,10837.8,4809.4,-0.241349,-0.897788,0.200223,0.0530106,-0.00953854,0.140069,1950.94,9156.62,3792.48,0,0,0,768,-256,15616,1604490000
141,0,620.544,-344.064,15758.1,4222530.0,120629000.0,21151900,2145.55,10983.0,16414.9,2053.85,10977.6,4596.81,0.236217,-0.989125,0.609934,0.262544,-0.0174238,-0.0788713,1612.6,9298.66,3596.09,0,0,0,512,0,15872,1604490000
142,0,538.624,-424.448,15789.1,6257420.0,101660000.0,19518900,2557.59,10086.6,16394.9,2500.23,10077.6,4415.81,-0.270624,-0.793265,0.938742,0.0224013,-0.00763054,-0.0826383,2031.66,8445.1,3390.8,0,0,0,512,-512,15872,1604490000
143,0,563.712,-465.664,15782.7,5183260.0,86034200.0,20240300,2344.32,9282.51,16410.7,2275.54,9270.82,4496.67,-0.0176602,-0.480658,0.190923,-0.11405,-0.00718775,0.0452306,1817.81,7510.04,3601.44,0,0,0,512,-512,15616,1604490000
144,0,576.768,-563.712,15735.8,8664990.0,79784600.0,19732000,2998.16,8945.54,16350.2,2942.16,8927.76,4439.85,-0.154765,-0.270108,0.41344,-0.066403,-0.149509,0.134413,2355.71,7202.23,3447.82,0,0,0,768,0,15616,1604490000
145,0,714.24,-480.256,15805.2,7720380.0,115527000.0,21659900,2867.54,10753.7,16475.5,2777.17,10743.0,4651.69,-0.1142,-0.955761,0.318698,0.00904475,0.0206668,-0.171753,2227.87,9091.07,3649.95,0,0,0,768,-512,15872,1604490000
146,0,601.088,-616.704,15881.5,7746690.0,123818000.0,23092000,2846.09,11138.9,16591.9,2781.9,11121.8,4803.01,-0.0756745,-1.01655,0.169705,-0.0636372,0.0130241,0.00828843,2247.44,9493.13,3769.18,0,0,0,512,-768,15872,1604490000
147,1,699.904,-359.68,15646.0,7795390.0,130663000.0,25849300,2877.06,11430.7,16450.5,2790.63,11425.1,5081.68,-0.126906,-1.08818,-0.111517,0.122549,-0.0169209,0.090271,2239.35,9794.12,4077.1,0,0,0,512,-256,15616,1604490000
148,1,648.448,-300.8,15677.2,9420320.0,130795000.0,25446200,3135.5,11434.8,16468.0,3067.72,11430.9,5041.9,-0.231755,-1.00874,-0.0996398,-0.0322231,-0.0140597,0.146244,2463.66,9742.11,3972.29,0,0,0,768,0,15360,1604490000
149,1,567.552,-455.424,15752.7,9398870.0,140154000.0,27146700,3116.34,11841.5,16591.2,3064.22,11832.8,5207.64,-0.24582,-1.15353,0.841083,0.0607709,0.0113146,-0.151292,2458.65,10263.6,4064.53,0,0,0,512,-896,15616,1604490000
150,0,650.752,-739.584,15735.8,5028510.0,131182000.0,19202600,2333.87,11471.6,16334.0,2241.31,11447.7,4379.88,-0.24642,-1.13265,-0.293046,0.0322042,0.0210641,0.134355,1809.11,9847.04,3515.2,0,0,0,512,-1024,15616,1604490000
151,1,522.24,-721.408,15645.4,6694140.0,145033000.0,30471000,2638.22,12058.5,16589.8,2586.01,12036.9,5517.29,0.091909,-1.09985,0.106688,-0.0491982,0.0547365,-0.181819,2060.88,10341.1,4298.77,0,0,0,512,-768,15872,1604490000
152,1,606.976,-135.68,15801.3,7703680.0,144836000.0,28041100,2839.79,12029.5,16664.2,2774.16,12028.8,5292.74,-0.0942481,-1.15872,-0.202311,0.00261115,-0.0516767,-0.170102,2236.51,10387.2,4268.47,0,0,0,768,0,16128,1604490000
153,1,599.552,-283.136,15724.3,5949080.0,155535000.0,22804700,2510.5,12468.4,16432.7,2437.85,12465.1,4773.04,-0.078234,-1.30447,0.0956452,-0.0583533,0.00638598,-0.0294602,1954.8,10969.7,3778.3,0,0,0,768,-1024,15744,1604490000
154,1,546.048,-521.216,15693.8,9649160.0,159615000.0,33009300,3152.41,12638.3,16711.4,3104.76,12627.6,5742.49,-0.0551864,-1.22899,0.0958621,0.0723601,0.00150774,-0.296163,2490.66,11040.1,4568.6,0,0,0,512,-1024,15872,1604490000
155,0,578.048,-346.88,15810.6,5287450.0,122887000.0,29332600,2369.87,11085.3,16711.6,2298.3,11079.9,5413.25,-0.333632,-0.850677,0.059146,0.0839289,-0.00156971,-0.271107,1871.43,9210.16,4303.28,0,0,0,512,-768,16128,1604490000
156,0,540.16,-681.728,15886.8,4932840.0,137104000.0,26610200,2284.66,11723.1,16702.6,2219.89,11703.3,5155.92,0.167481,-1.0695,-0.268553,0.0348977,0.0255364,-0.0116134,1721.61,9982.39,4156.74,0,0,0,512,-768,15872,1604490000
157,1,600.064,-553.728,15543.3,7142550.0,148983000.0,33756200,2737.79,12212.3,16592.7,2671.22,12199.8,5807.1,0.0379493,-1.10401,0.051794,0.00756598,0.0227573,-0.194497,2099.92,10477.6,4654.0,0,0,0,512,-128,15616,1604490000
158,1,652.544,-215.808,15719.2,5721220.0,148179000.0,27604300,2478.17,12168.7,16573.1,2390.71,12166.8,5251.35,-0.281069,-1.14038,-0.261259,-0.0825593,0.00316805,-0.0153963,1939.28,10519.1,4264.82,0,0,0,768,128,15616,1604490000
159,1,572.672,-547.328,15686.7,5924800.0,152173000.0,30649100,2499.37,12341.8,16634.0,2432.87,12329.7,5533.39,0.193993,-1.24291,-0.240556,0.127242,0.0390939,-0.0741014,1930.74,10769.8,4444.73,0,0,0,512,-768,15616,1604490000
160,1,578.304,-497.664,15760.4,5168740.0,158484000.0,30202600,2344.78,12592.6,16690.2,2272.35,12582.8,5492.94,0.0319104,-1.2732,-0.139198,0.00198159,-0.0044496,0.0161738,1817.08,11064.2,4360.78,0,0,0,512,128,15872,1604490000
161,1,637.184,-210.176,15657.7,8246110.0,163746000.0,32856200,2940.05,12791.7,16673.0,2870.17,12789.9,5729.17,-0.23984,-1.29448,0.0810643,0.103334,-0.0207198,-0.257446,2328.82,11245.2,4574.63,0,0,0,512,0,15616,1604490000
162,1,552.96,-514.816,15912.7,10323500.0,154199000.0,27932900,3258.67,12422.2,16766.6,3211.41,12411.5,5282.51,-0.261755,-1.27941,-0.168475,0.206937,0.0353514,-0.110269,2592.54,10899.2,4246.33,0,0,0,512,-768,15872,1604490000
163,1,611.84,-160.256,15793.9,7818520.0,150740000.0,23088500,2860.95,12272.5,16508.0,2794.76,12271.5,4802.64,-0.289397,-1.28082,-0.159143,-0.072355,-0.0200321,0.0918273,2249.55,10779.4,3870.55,0,0,0,768,0,15616,1604490000
164,1,625.408,-533.76,15561.0,13412700.0,144923000.0,36267400,3713.54,12044.2,16684.6,3660.5,12032.4,6019.23,0.917458,-1.20339,0.221,-0.15928,0.0112923,-0.170101,2844.58,10453.4,4821.21,0,0,0,512,-384,15360,1604490000
165,1,675.328,-325.632,15654.1,10103200.0,152218000.0,34360300,3247.95,12335.8,16714.6,3176.97,12331.5,5858.84,-0.325963,-1.23518,0.404745,0.0218627,0.0179982,-0.149227,2563.31,10752.3,4559.76,0,0,0,512,-640,15360,1604490000
166,1,612.096,-215.552,15813.9,19953500.0,154417000.0,28295000,4506.47,12422.1,16683.7,4464.7,12420.2,5316.64,-0.522232,-1.3156,-0.214651,-0.0259577,-0.0204824,-0.0571287,3667.71,10944.8,4259.61,0,0,0,640,128,15872,1604490000
167,1,507.648,-320.0,15428.1,11424000.0,169448000.0,50893400,3416.19,13014.6,16996.1,3378.26,13010.7,7130.39,-0.0772835,-1.28566,4.11473,0.171849,-0.0129257,-1.07689,2713.41,11503.7,5358.56,0,0,0,512,0,15872,1604490000
168,1,516.864,-128.256,15668.7,27413900.0,137368000.0,36729800,5258.67,11715.2,16798.9,5233.21,11714.5,6057.48,-0.292472,-1.08618,-0.142467,-0.0267489,-0.0340417,-0.0756109,4252.98,10021.9,4832.14,0,0,0,512,256,15872,1604490000
169,0,616.96,-589.824,15824.1,18469900.0,110084000.0,28598900,4339.59,10503.4,16702.5,4295.51,10486.8,5345.12,-0.41997,-0.784271,-0.299021,0.0601542,0.0297728,-0.0782167,3489.21,8728.73,4308.35,0,0,0,512,-512,15872,1604490000
170,1,613.376,-509.696,15775.0,16936700.0,128692000.0,31236400,4158.85,11350.0,16734.8,4113.36,11338.6,5586.16,-0.241718,-1.00146,0.977322,-0.0728074,-0.00911817,-0.134034,3322.06,9695.56,4258.68,0,0,0,512,-768,15616,1604490000
171,0,678.912,-333.824,15812.1,14111800.0,119146000.0,24948900,3815.57,10915.0,16581.5,3754.68,10909.9,4992.39,0.0280715,-1.0155,0.277767,-0.0411429,-0.0187582,0.0490618,3015.55,9348.21,3913.53,0,0,0,768,0,15616,1604490000
172,1,674.048,-571.904,15707.1,12075400.0,136688000.0,29115500,3538.04,11699.5,16607.2,3473.24,11685.5,5393.18,-0.614448,-1.15412,0.422361,0.0160425,0.0207169,-0.215994,2868.8,10160.4,4278.17,0,0,0,512,-768,15872,1604490000
173,1,703.744,-290.816,15629.3,17452800.0,137581000.0,34360200,4234.45,11727.2,16691.4,4175.56,11723.6,5858.83,0.0316038,-1.06509,0.200841,0.0315463,-0.0222516,-0.226263,3291.0,10032.3,4648.44,0,0,0,512,0,15488,1604490000
174,1,715.52,-389.888,15832.3,21313400.0,126609000.0,25946900,4669.48,11253.2,16630.8,4614.33,11246.4,5091.27,-0.337308,-1.10704,0.439145,-0.0982441,-0.00151857,-0.0509456,3749.1,9723.31,4000.51,0,0,0,1024,-768,15744,1604490000
175,1,589.824,-583.68,15840.5,28841600.0,126166000.0,27813900,5400.06,11241.9,16694.5,5367.75,11226.8,5271.25,0.0684036,-1.02094,0.114549,-0.0462563,0.0380437,-0.115649,4275.0,9521.15,4173.95,0,0,0,512,-640,15872,1604490000
176,1,618.752,-270.848,15716.9,18675000.0,136641000.0,25392200,4363.39,11686.7,16504.1,4319.3,11683.5,5036.55,-0.249064,-1.13528,0.59361,-0.146726,-0.0080754,-0.132232,3456.55,10092.7,3896.07,0,0,0,768,256,15616,1604490000
177,1,581.888,-442.112,15728.6,13747200.0,131228000.0,27134300,3751.28,11458.3,16568.0,3705.87,11449.8,5206.45,-0.442961,-1.12477,0.0366673,-0.207274,-0.017726,-0.0396183,3037.67,9838.43,4138.48,0,0,0,768,-128,15616,1604490000
178,0,577.536,-481.024,15794.4,14762200.0,112043000.0,29722700,3883.43,10590.7,16708.0,3840.24,10579.8,5449.13,0.288129,-0.875618,-0.0969194,-0.15399,-0.0200257,-0.0910888,3031.04,8914.8,4352.16,0,0,0,640,-768,15872,1604490000
179,1,619.776,-263.168,15781.9,14784400.0,119721000.0,28503500,3892.77,10939.4,16659.6,3843.12,10936.2,5336.2,0.23614,-0.988511,0.0121548,-0.0754174,-0.0144319,-0.0779521,3020.49,9298.04,4241.55,0,0,0,768,0,15872,1604490000
180,1,634.368,-507.136,15586.0,18237300.0,109666000.0,36271600,4315.27,10479.2,16708.1,4268.38,10466.9,6019.58,0.410717,-0.741337,2.54576,0.07923,-0.0612112,-0.449628,3340.51,8731.3,4521.16,0,0,0,512,0,15360,1604490000
181,1,536.32,-263.424,15726.3,19455600.0,137185000.0,28969100,4441.15,11709.7,16621.0,4408.64,11706.8,5379.6,-0.18579,-1.15621,-0.223762,0.109188,-0.00873078,-0.106052,3560.65,10139.9,4355.52,0,0,0,256,-256,16128,1604490000
182,1,474.112,-376.32,15694.6,18012200.0,157624000.0,29331700,4268.37,12554.2,16601.9,4241.96,12548.6,5413.17,-0.107164,-1.33735,0.0381567,0.038871,0.0198813,-0.152984,3387.77,11155.2,4346.58,0,0,0,512,-512,15616,1604490000
183,1,500.224,-500.224,15768.8,14893100.0,151396000.0,26782000,3889.53,12308.3,16595.5,3857.23,12298.2,5172.55,-0.281196,-1.2588,-0.261672,-0.0528675,0.00733598,-0.0726846,3122.65,10756.1,4197.01,0,0,0,512,-256,15616,1604490000
184,1,661.76,-115.2,15832.3,16779400.0,132675000.0,23258700,4147.35,11513.3,16549.9,4094.21,11512.7,4820.32,-0.176323,-1.17989,-0.182002,0.0566939,-0.0481737,-0.0197727,3278.88,10013.4,3858.97,0,0,0,768,512,15872,1604490000
185,1,593.92,-290.048,15782.1,11811700.0,128559000.0,25705300,3486.06,11336.4,16575.8,3435.09,11332.7,5067.51,-0.0917158,-1.10237,-0.0836891,-0.0395946,0.0165091,0.0258927,2780.22,9708.19,4046.21,0,0,0,768,-640,15616,1604490000
186,1,583.168,-450.56,15696.4,13426700.0,122051000.0,32803800,3708.56,11051.3,16707.7,3662.42,11042.1,5724.59,0.909348,-0.977821,4.0628,0.0773984,-0.0569784,-0.95623,2829.08,9383.83,4175.51,0,0,0,512,-256,15872,1604490000
187,0,636.416,-359.168,15671.6,7929780.0,125868000.0,24278500,2885.63,11219.2,16427.2,2814.58,11213.5,4924.86,0.00725818,-1.03912,0.139432,0.0932587,0.044293,-0.121757,2243.07,9566.57,3895.15,0,0,0,640,-256,15616,1604490000
188,0,617.728,-397.824,15673.6,7180650.0,105032000.0,23392600,2748.65,10251.1,16402.2,2678.33,10243.4,4834.17,0.0719466,-0.757139,0.611342,0.114673,0.0119954,-0.101581,2140.42,8509.43,3745.43,0,0,0,640,-256,15616,1604490000
189,0,633.856,-333.312,15796.2,6197740.0,129508000.0,25390200,2567.75,11379.3,16579.7,2488.28,11374.5,5036.35,0.166331,-1.04186,0.00568459,-0.244961,-0.00808941,-0.0824287,1959.28,9697.69,4018.71,0,0,0,768,-512,15616,1604490000
190,0,583.68,-440.32,15925.5,5395440.0,115657000.0,24363100,2393.89,10758.0,16672.1,2321.65,10749.0,4933.43,-0.2712,-0.853235,0.186326,0.0429529,-0.0132152,-0.258556,1879.92,9024.45,3903.44,0,0,0,768,-256,16384,1604490000
191,0,571.648,-469.504,15694.3,4827010.0,121464000.0,27919100,2269.13,11025.5,16559.1,2195.95,11015.5,5281.21,0.60648,-0.913968,0.222323,0.180613,0.0192983,-0.258298,1733.25,9285.88,4181.86,0,0,0,512,-640,15872,1604490000
192,0,592.384,-471.808,15620.4,6209940.0,122264000.0,27338900,2560.2,11061.8,16471.4,2490.73,11051.8,5226.04,0.296581,-0.864979,0.106307,-0.0517373,0.0511937,-0.134521,1942.81,9261.88,4169.08,0,0,0,768,-768,15360,1604490000
193,0,563.712,-214.528,15648.5,4934630.0,123092000.0,26516600,2290.74,11091.2,16473.2,2220.29,11089.1,5146.85,-0.161645,-0.893055,-0.282142,-0.0519077,0.00329691,-0.0451553,1793.32,9368.66,4186.44,0,0,0,768,-256,15616,1604490000
194,0,569.088,-620.288,15919.1,4705690.0,116073000.0,27980800,2241.62,10786.2,16774.1,2168.17,10768.3,5287.04,-0.312965,-0.810096,-0.108541,-0.000253998,0.0485551,-0.118061,1742.71,8962.19,4230.57,0,0,0,512,-768,15872,1604490000
195,0,585.984,-327.936,15905.8,8374800.0,120671000.0,25041700,2951.24,10984.4,16673.7,2892.48,10979.6,5001.67,0.563953,-0.935113,0.85395,0.117237,0.012441,-0.227705,2243.86,9288.3,3830.78,0,0,0,512,-512,16000,1604490000
196,1,587.264,-237.824,15756.0,6327770.0,142825000.0,26902900,2581.92,11947.3,16587.0,2514.25,11945.0,5184.21,0.0850712,-1.18567,-0.127452,0.0927263,-0.0427126,-0.177251,2006.68,10349.4,4128.74,0,0,0,512,128,15872,1604490000
197,1,532.224,-590.08,15776.8,6037890.0,136625000.0,26631700,2512.99,11697.7,16598.5,2455.98,11682.8,5158.01,0.457515,-1.15539,-0.0470222,0.207322,0.00440924,-0.040819,1924.34,10089.1,4118.4,0,0,0,512,-768,15872,1604490000
198,1,553.728,-358.4,15623.9,5856410.0,134809000.0,30504600,2481.36,11610.5,16570.5,2418.79,11604.9,5520.34,0.132778,-1.05486,0.203975,0.204145,-0.0225037,-0.237951,1915.69,9913.24,4358.46,0,0,0,512,256,15616,1604490000
